lead_underwriter,profile,en_name,stock_code,name,listing_date,establish_date,organization,instit_type,listing_price,scope,market
申万宏源证券承销保荐有限责任公司,"    公司前身为""上海元祖梦果子有限公司"",成立于2002年8月20日。,
    2012年12月25日,有限公司整体变更为股份有限公司,并在上海市工商行政管理局依法办理了工商注册登记,取得注册号为310000400312959(市局)的企业法人营业执照,公司名称变更为""上海元祖梦果子股份有限公司""。","Ganso Co.,Ltd.",元祖股份(603886),上海元祖梦果子股份有限公司,2016-12-28,2002-08-20,中外合资企业,其它,10.16,"食品生产;食品流通;鲜花、工艺品、日用品批发及零售,以特许经营方式从事“元祖”“GANSO”品牌的经营活动。【依法须经批准的项目,经相关部门批准后方可开展经营活动】",上海证券交易所
南方证券有限公司,"    公司系经天津市人民政府津股批(1999)9号文件批准,由天津药业集团有限公司作为主发起人,联合天津新技术产业园区海泰科技投资管理有限公司、天津市中央药业有限公司、天津达仁堂制药厂(现被天津中新药业集团股份有限公司兼并)、天津市药品包装印刷厂共同发起设立的股份有限公司。本公司成立于1999年12月1日,经中国证监会证监发行字[2001]29号文核准,于2001年5月24日发行流通股4500万股。","Tianjin Tianyao Pharmaceuticals Co.,Ltd.",天药股份(600488),天津天药药业股份有限公司,2001-06-18,1999-12-01,,其它,11.25,制造经营化学原料药、制造经营原料药(凭许可证经营)、食品添加剂生产、饲料添加剂生产、无菌原料药、中西制剂药品、中药材及中成药加工、医药中间体、化工原料、化妆品、生物柴油及相关技术和原辅材料的加工;承办中外合资经营、合作生产企业;技术服务及咨询;设备设计(以上经营范围内国家有专营专项规定的按规定办理)。,上海证券交易所
国元证券股份有限公司,"    公司的前身为安徽霍山应流铸造有限公司,成立于2000年8月4日。2011年2月23日,经应流有限董事会决议通过,由应流投资、衡邦投资、衡玉投资、衡宇投资、CDH 公司和CEL公司作为发起人,以应流有限截至2011年1月31日经审计的净资产402,658,503.97元作为出资,按1:0.7202的比例折为29,000万股,整体变更设立为股份有限公司。2011年3月14日,公司在安徽省工商行政管理局注册登记并领取(注册号340000400000111)","Anhui Yingliu Electromechanical Co.,Ltd.",应流股份(603308),安徽应流机电股份有限公司,2014-01-22,2006-04-25,民营企业,其它,8.28,通用设备、工程机械设备、交通运输设备零部件制造、销售与技术开发。,上海证券交易所
瑞银证券有限责任公司,"    2007年12月21日,经本公司创立大会批准,唐山市冀东机电设备有限公司的所有股东作为发起人,以唐山市冀东机电设备有限公司截至2007年8月31日经审计的母公司账面净资产折股、整体变更设立股份有限公司,公司名称""唐山庞大汽车贸易股份有限公司""。2008年2月27日,公司更名为""庞大汽贸集团股份有限公司""。","Pangda Automobile Trade Co.,Ltd.",庞大集团(601258),庞大汽贸集团股份有限公司,2011-04-28,2003-03-03,民营企业,其它,45.00,汽车销售;汽车租赁;房屋、场地租赁;农用机动运输车、建筑工程机械及设备租赁销售、租赁;汽车展览、展示;汽车装饰;电器机械、建材(不含木材、石灰)、汽车配件批发、零售;二手车买卖代理;市场管理咨询服务;保险兼业代理(代理险种:货物运输保险、机动车辆保险);货物及技术进出口业务(国家限定或禁止的项目除外);电子产品销售;融资租赁业务(国家限制或禁止的项目除外);其他印刷品;汽车修理与维护、汽车货运(普货)及配载(限分支凭许可证经营)。,上海证券交易所
齐鲁证券有限公司,"    2007年6月28日,重庆再升科技股份有限公司前身重庆再升科技发展有限公司成立;2011年3月30日,再升发展整体变更为股份公司。重庆再升科技股份有限公司在重庆市工商行政管理局完成工商登记,并取得注册号为500112000016316的。","Chongqing Zaisheng Technology Co.,Ltd.",再升科技(603601),重庆再升科技股份有限公司,2015-01-22,2007-06-28,民营企业,其它,7.90,"研发、生产、销售:玻璃纤维制品,空气过滤材料及器材;货物进出口。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。",上海证券交易所
北京证券有限责任公司,"    山东江泉实业股份有限公司前身为临沂工业搪瓷股份有限公司。临沂工业搪瓷股份有限公司是经临沂地区体改委临改企字[1992]25、36号文批准,1992年12月14日成立的定向募集公司。,
    1999年7月8日经中国证券监督管理委员会证监发行字[1999]77号文批准,在上海证券交易所上网发行人民币普通股A股5500万股。","Shandong Jiangquan Industry Co.,Ltd.",江泉实业(600212),山东江泉实业股份有限公司,1999-08-17,1992-12-14,民营相对控股企业,其它,6.00,"前置许可经营项目:电力生产业务许可证范围内发电(有效期至2028年8月24日)。一般经营项目:塑料产品、搪瓷制品、陶瓷制品、金属制品、铸件、建筑材料的生产、销售;胶合板、木业制品、木材、化肥的销售;技术开发、转让;批准范围内的进出口业务,经营进料加工和""三来一补""业务;协议范围内铁路专用线运输业务。",上海证券交易所
上海万国证券公司,"    上工申贝(集团)股份有限公司的前身为上海工业缝纫机股份有限公司,于1993年12月16日注册成立。,
    1994年3月11日,上海工业缝纫机股份有限公司公开发行的A、B股股票在上海证券交易所上市交易。,
    1997年8月22日,公司名称由""上海工业缝纫机股份有限公司""变更为""上工股份有限公司""。,
    2005年2月7日,公司名称由""上工股份有限公司""变更为""上工申贝(集团)股份有限公司""。,
    2014年6月,公司英文名称由""SGSB Group Co.,Ltd.""变更为""Shang Gong Group Co.,Ltd.""。","Shang Gong Group Co.,Ltd.",上工申贝(600843),上工申贝(集团)股份有限公司,1994-03-11,1993-12-16,,其它,5.80,"研发、生产、维修缝制设备及零部件、缝纫机专用设备、制衣、塑料制品,生产汽车零部件、办公设备、文教用品、电器连接线束、影像设备与感光材料、技术开发与咨询,销售自产产品。批发、零售预包装食品(仅限分支机构经营)。自产产品及同类商品的批发、零售、进出口、佣金代理(拍卖除外)及其相关配套业务。",上海证券交易所
申万宏源证券承销保荐有限责任公司,"    公司前身为桐乡市中恒化纤有限公司,成立于2000年2月22日。,
    2008年5月12日,中恒化纤更名为新凤鸣集团有限公司。,
    2008年9月4日,新凤鸣集团有限公司整体变更为新凤鸣集团股份有限公司。","Xin Feng Ming Group Co.,ltd.",新凤鸣(603225),新凤鸣集团股份有限公司,2017-04-18,2000-02-22,民营企业,其它,26.68,化纤、废丝再生造粒、化纤织物、包装用品(不包括印刷)的生产、销售;经营进出口业务、实业投资、资产管理、房屋租赁、理财咨询服务;废丝再生有色长丝、功能性聚酯母粒的生产和销售。,上海证券交易所
平安证券有限责任公司,"    公司的前身为建成于1970年的山东省药用玻璃总厂,为国家二级企业。1993年11月8日经淄博市经济体制改革委员会淄体改股字(1993)61号文批准,由原山东省药用玻璃总厂独家发起并整体改制采取定向募集方式设立公司。1996年公司按进行了规范,被山东省人民政府以鲁政股字(1996)73号文确认为募集设立的规范化股份有限公司,并于1997年3月4日取得山东省工商行政管理局颁发的法人营业执照;经中国证券监督管理委员会证监发行字〖2002〗10号文批准,公司3,200万社会公众股已于2002年5月17日在上海证券交易所发行成功。","Shandong Pharmaceutical Glass Co.,Ltd.",山东药玻(600529),山东省药用玻璃股份有限公司,2002-06-03,1993-11-08,,其它,12.18,"许可证范围内医疗器械生产、销售;汽车货运;包装装潢印刷品印刷;药品包装材料和容器注册证范围内的药品包装材料和容器的生产、销售(凭注册证书经营);成品油零售(限分支机构经营);(以上项目有效期限以许可证为准);日用玻璃制品的生产、销售;纸箱加工、销售;玻璃生产专用设备的制造、销售;玻璃包装容器的生产、加工、销售;备案范围内的进出口业务。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。",上海证券交易所
湘财证券有限责任公司,"    公司是经河南省人民政府豫股批字[1999]28号文“关于设立河南豫光金铅股份有限公司的批复”批准,由河南豫光金铅集团有限责任公司、中国黄金集团公司、济源市财务开发公司、河南省济源市金翔铅盐有限公司、天水荣昌工贸有限责任公司等五家公司共同发起组建,以发起方式设立。股份公司于2000年1月6日在河南省工商行政管理局注册登记。经中国证监会2002年6月25日“证监发行字[2002]69号文批准,股份公司4500万A股股票于2002年7月15日在上海证券交易所发行,2002年7月30日在上海证券交易所挂牌上市。","Henan Yuguang Gold & Lead Co.,Ltd.",豫光金铅(600531),河南豫光金铅股份有限公司,2002-07-30,2000-01-06,,其它,7.34,"有色金属冶炼及经营(国家有专项审批的除外),化工原料(不含化学危险品及易燃易爆品)的销售;贵金属冶炼(以上范围按国家有关规定);金银制品销售。商品及技术的进出口业务(国家限定商品或禁止的除外);从事境外期货套期保值业务;硫酸、氧【压缩的】、氮【压缩的】、氧【液化的】、氩【液化的】生产、销售(凭许可证经营);废旧铅蓄电池收集、贮存、处置;铜、铅、废渣回收销售;贸易、技术服务。(以上范围凡需审批的,凭有效许可文件经营)。",上海证券交易所
