lead_underwriter,profile,en_name,stock_code,name,listing_date,establish_date,organization,instit_type,listing_price,scope,market
国泰证券有限公司,"    公司原名海南金海股份有限公司,系1993年经海南省股份制试点领导小组""琼股办字(1993)第4号""文批准、以定向募集方式设立的股份有限公司。1996年12月5日在深圳证券交易所挂牌交易,证券代码:000657。","China Tungsten And Hightech Materials Co.,Ltd.",中钨高新(000657),中钨高新材料股份有限公司,1996-12-05,1993-03-18,国有企业,其它,4.85,硬质合金和钨、钼、钽、铌等有色金属及其深加工产品和装备的研制、开发、生产、销售及贸易业务;钢材、稀贵金属、化工产品及原料(专营除外)、矿产品、建材、五金工具、仪器仪表、电器器材、汽车配件、纺织品的贸易业务;旅游项目开发;进出口贸易按[1997]琼贸企审字第C166号文经营。,深圳证券交易所
东北证券股份有限公司,"    公司系在汽运总公司改制的基础上,经福建省人民政府(闽政体股[2003]22号)批准,由交通国投等6家法人企业及王跃荣等21名自然人于2003年8月29日共同发起设立的股份有限公司。","Fujian longzhou transportation Co.,Ltd.",龙洲股份(002682),福建龙洲运输股份有限公司,2012-06-12,2003-08-29,,其它,10.60,"县内班车客运、县际班车客运、市际班车客运、省际班车客运、省际(旅游)包车客运、客运站经营;出租汽车客运;普通货运;一类汽车维修(仅限分支机构经营);保险兼业代理:车险、货运险、意外险;房屋租赁;汽车租赁;对旅游、广告、城乡公交、机动车性能检测、交通职业技术培训、住宿、餐饮行业的投资;汽车(不含九座以下乘用车)、汽车配件、润滑油、日用百货、石制品、矿产品(除煤炭)、工艺品、服装、五金、化工产品(不含危险品及易制毒化学品)、建筑材料的销售;设计、制作、代理、发布国内各类广告。(以上经营范围涉及许可经营项目的,应在取得有关部门的许可后方可经营)。",深圳证券交易所
深圳国际信托投资公司,"    公司系经广州经济技术开发区管理委员会批准,于1992年11月30日由全民所有制与集体所有制法人联营企业改组为股份制企业,取得注册号4401011106225号企业法人营业执照;1993年10月向社会公开发行股票,并于1994年1月6日在深圳证券交易所挂牌上市交易,股票代码为""000531""。,
    公司从1995年4月1日起由原""广州恒运热电股份有限公司""更名为""广州恒运企业集团股份有限公司。",Guangzhou Hengyun Enterprises Holding Ltd.,穗恒运A(000531),广州恒运企业集团股份有限公司,1994-01-06,1992-11-30,,其它,4.80,生产、销售电力以及热力及国家政策允许的其他投资业务;维修热力仪表、管网及其副产品、建筑材料、电力行业的技术咨询及技术服务和电力副产品的综合利用。,深圳证券交易所
国海证券股份有限公司,"    1998年6月23日,公司前身吴江市华源印铁制罐有限责任公司成立。,
    苏州华源包装股份有限公司是由吴江市华源印铁制罐有限责任公司整体变更设立的股份有限公司。2011年11月8日,苏州华源包装股份有限公司在江苏省苏州市工商行政管理局办理完毕变更为股份公司的工商登记手续,换领了注册号为""320584000017855""的。,
    2017年1月,公司名称由""苏州华源包装股份有限公司""变更为""苏州华源控股股份有限公司"",英文名称由""Suzhou Huayuan Packaging Co.,Ltd.""变更为""Suzhou Hycan Holdings Co.,Ltd.""。","Suzhou Hycan Holdings Co.,Ltd.",华源控股(002787),苏州华源控股股份有限公司,2015-12-31,1998-06-23,民营企业,其它,11.37,"对外投资;包装装潢印刷品印刷,其他印刷品印刷;金属产品生产加工;金属原材料循环再生利用;销售自产金属包装产品;自营和代理各类商品和技术的进出口业务。(依法须经批准的项目,经相关部门批准后方可开展经营活动)",深圳证券交易所
中国国际金融股份有限公司,"    公司前身为天水众兴菌业有限责任,成立于2005年11月18日。于2012年3月27日整体变更设立为股份有限公司。","Tianshui Zhongxing Bio-technology Co.,ltd.",众兴菌业(002772),天水众兴菌业科技股份有限公司,2015-06-26,2005-11-18,民营企业,其它,13.00,"食用菌、药用菌及其辅料的生产、销售,微生物技术、生物工程技术、农业新技术的研发、应用、研究、推广,农副土特产品的生产、加工、销售。",深圳证券交易所
平安证券有限责任公司,"    1998年9月,袁富根、包文杰等7名自然人共同出资组建吴县市东山钣金有限责任公司,注册资本50万元。10月28日,东山钣金在吴县市工商行政管理局注册成立。,
    2007年9月29日,东山钣金股东会决议整体变更设立为股份有限公司,2007年12月24日,本公司在江苏省苏州工商行政管理局办理了变更登记手续,并领取了注册号为3205002116680的。","Suzhou Dongshan Precision Manufacturing Co.,Ltd.",东山精密(002384),苏州东山精密制造股份有限公司,2010-04-09,1998-10-28,民营企业,其它,26.00,"精密钣金加工、五金件、烘漆、微波通信系统设备制造;电子产品生产、销售;电子工业技术研究、咨询服务;超高亮度发光二极管(LED)应用产品系统工程的安装、调试、维修;生产和销售液晶显示器件、LED照明产品、LED背光源及LED显示屏、LED驱动电源及控制系统、LED芯片封装及销售、LED技术开发与服务,合同能源管理;销售新型触控显示屏电子元器件产品;照明工程、城市亮化、景观工程的设计、安装、维护;太阳能产品系统的生产、安装、销售;太阳能工业技术研究、咨询服务;经营本企业自产产品及技术的出口业务;经营本企业生产、科研所需的原辅材料,仪器仪表、机械设备零配件及技术的进口业务(国家限定公司经营和国家禁止进出口的商品及技术除外);租赁业务。经营进料加工和“三来一补”业务。",深圳证券交易所
君安证券有限公司,"    公司是经河北省人民政府股份制领导小组办公室冀股办(1996)39号文批准,由保定天鹅化纤集团有限公司作为发起人,以社会募集方式设立的股份有限公司。本公司于1997年2月1日在河北省工商局办理注册登记正式成立,于1997年1月15日经中国证券监督管理委员会批准,首次向社会公众发行人民币普通股7500万股,于1997年2月21日在深圳证券交易所上市。,
    2013年6月,公司名称由“保定天鹅股份有限公司”变更为“恒天天鹅股份有限公司”;英文名称由“Bao Ding Swan Co.,Ltd.”变更为“Swan Fiber Co.,Ltd.”。,
    2015年10月22日,公司名称由“恒天天鹅股份有限公司”变更为“华讯方舟股份有限公司”,英文名称由“Swan Fiber Co.,Ltd.”变更为“Huaxun Fangzhou Co.,Ltd.”。","Huaxun Fangzhou Co.,Ltd.",华讯方舟(000687),华讯方舟股份有限公司,1997-02-21,1997-02-01,民营相对控股企业,其它,6.30,"电气设备、光电机械设备、气象专用仪器、电子产品的研发、生产、销售;软件产品研发、销售和维护服务;卫星通信技术、网络技术的技术研发;货物和技术的进出口业务及贸易;信息系统集成服务。(依法须经批准的项目,经相关部门批准后方可开展经营活动)",深圳证券交易所
东莞证券有限责任公司,"    经商务部商资批[2005]3299号批准,公司由佛山新宝以截至2005年7月31日经大华天诚审计的净资产33,260万元为基准按1:1折为33,260万股,整体变更设立为外商投资股份有限公司。,
    2006年1月17日,本公司在广东省工商行政管理局依法办理了设立登记手续,领取了注册号为企股粤总字第003538号的企业法人营业执照,注册资本为33,260万元。","Guangdong Xinbao Electrical Appliances Holdings Co.,ltd.",新宝股份(002705),广东新宝电器股份有限公司,2014-01-21,1995-12-11,中外合资企业,其它,10.50,"生产经营电蒸汽熨斗、搅拌机、咖啡壶、开水器、面包机等家用电器产品,水处理设备,机械设备,锂离子电池、镍氢电池、镍镉电池、动力电池(用于家电产品、数码产品,移动电源),模具、电机、电路板等电器产品散件、零配件,塑料制品(国家限制、禁止类除外)、工程塑料、精密压铸件,从事产品设计、模具设计、嵌入式软件设计、认证测试等服务(涉及专项规定管理的,按国家有关规定办理)。(依法须经批准的项目,经相关部门批准后方可开展经营活动。)",深圳证券交易所
招商证券股份有限公司,"    2000年11月,经四川省人民政府川府函(2000)325号文批复,本公司由图象图形公司整体变更为股份有限公司,并于2000年11月22日完成工商变更登记,取得注册登记号为5101001806231的营业执照,注册资本为2,200万元。本公司的发起人包括四川大学、顺达公司、巨龙公司、思路电子四位法人和游志胜、聂健荪、杨红雨、杨家源、李永宁五位自然人。","Wisesoft Co.,Ltd.",川大智胜(002253),四川川大智胜软件股份有限公司,2008-06-23,2000-11-22,民营相对控股企业,其它,14.75,"软件、硬件及配套系统开发,系统集成和图象图形工程,从事安防产品生产、销售及安防工程设计、施工;建筑智能化工程设计、施工;房屋租赁、设备租赁;机场空管工程及航站楼弱电工程;电子工程、电子工程施工;电子及通信产品生产、销售;技术咨询、技能培训;经营本企业和本企业成员企业自产产品及相关技术的出口业务(国家限定和禁止经营商品除外),经营本企业和本企业成员企业生产、科研所需的原辅材料、机械设备、仪器仪表、零配件及相关技术的进口业务(国家限定或禁止经营商品除外);经营本企业的进料加工和“三来一补”业务。",深圳证券交易所
光大证券股份有限公司,"    公司前身成立于2001年12月3日,成立时的注册名称为""江阴市农村商业银行股份有限公司"",2005年5月11日,中国银监会江苏监管局批准本行更名为""江苏江阴农村商业银行股份有限公司"",2005年7月7日,公司取得更名后的营业执照。","Jiangsu Jiangyin Rural Commercial Bank Co.,Ltd.",江阴银行(002807),江苏江阴农村商业银行股份有限公司,2016-09-02,2001-12-03,民营企业,农村商业银行,4.64,"吸收公众存款;发放短期,中期和长期贷款;办理国内结算;办理票据承兑与贴现;代理收付款项及代理保险业务,代理发行、代理兑付、承销政府债券,从事银行卡业务,提供信用证服务与担保;买卖政府债券和金融债券;从事同业拆借;提供保管箱服务;外汇存款;外汇贷款,外汇汇款;外汇兑换;结汇、售汇;资信调查、咨询、见证业务;代客外汇买卖业务;经银行业监督管理机构批准的其他业务。(依法须经批准的项目,经相关部门批准后主可开展经营活动)。",深圳证券交易所
